,url,EntityName,Language,Salience
239,https://www.pullandbear.com/es/mujer/ropa/tops-c1030207187.html,99,NUMBER,0.0
240,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,Mango España Envío,OTHER,0.29274797439575195
241,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,Devoluciones,OTHER,0.09049753844738007
242,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,artículos,CONSUMER_GOOD,0.06618038564920425
243,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,Camisetas y tops de Mujer 2021,OTHER,0.05035575106739998
244,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,Condiciones de Venta ck Introduce tu e-mail,OTHER,0.048885051161050797
245,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,prenda,CONSUMER_GOOD,0.04527174308896065
246,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,ACTUALIZADA,OTHER,0.04364122822880745
247,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,BOLSA,OTHER,0.039184097200632095
248,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,bolsa,CONSUMER_GOOD,0.03694785758852959
249,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,INFORMACIÓN,OTHER,0.03638084977865219
250,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,j,OTHER,0.03252924606204033
251,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,NombreCrear WishList España,OTHER,0.022546332329511642
252,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,artículo,OTHER,0.020526528358459473
253,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,Castellano Ayuda Mis compras Devoluciones Tiendas Mango Card Tarjeta Regalo Apps Empresa Franquicias Trabaja con nosotros Prensa Mango Outlet Site map Días especiales Mango Casa f t i p 2,WORK_OF_ART,0.018681949004530907
254,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,sesión,EVENT,0.01595921441912651
255,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,Wishlist,OTHER,0.015207500196993351
256,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,F,OTHER,0.013555261306464672
257,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,DATOS,OTHER,0.012075661681592464
258,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,RESPONSABLE,PERSON,0.010538725182414055
259,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,SL,OTHER,0.010538725182414055
260,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,AVISO CONTINUAR C Wishlist,OTHER,0.009898441843688488
261,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,FINALIDAD,OTHER,0.009428433142602444
262,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,MANGO Todos los derechos reservados Política de Privacidad,OTHER,0.008906849659979343
263,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,https://staticpages.mngbcn.com/banners/allprendas-she-camisetas-y-tops/001/0/ES/index.html,OTHER,0.008190160617232323
264,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,Punto Fa,OTHER,0.0069200582802295685
265,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,Gestión del servicio de alertas de disponibilidad de prend,OTHER,0.0061894613318145275
266,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,2021,DATE,0.0
267,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,30 €,PRICE,0.0
268,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,2021,NUMBER,0.0
269,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,30,NUMBER,0.0
270,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,60,NUMBER,0.0
271,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,001,NUMBER,0.0
272,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,0,NUMBER,0.0
273,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,2,NUMBER,0.0
274,https://shop.mango.com/es/mujer/camisetas-y-tops_c66796663,2021,NUMBER,0.0
275,https://www.asos.com/es/mujer/tops/cat/?cid=4169,ASOS,OTHER,0.11291982233524323
276,https://www.asos.com/es/mujer/tops/cat/?cid=4169,Firefox,CONSUMER_GOOD,0.07739094644784927
277,https://www.asos.com/es/mujer/tops/cat/?cid=4169,marcas,OTHER,0.052724599838256836
278,https://www.asos.com/es/mujer/tops/cat/?cid=4169,artículos,CONSUMER_GOOD,0.052724599838256836
279,https://www.asos.com/es/mujer/tops/cat/?cid=4169,versiones,OTHER,0.05212059244513512
280,https://www.asos.com/es/mujer/tops/cat/?cid=4169,contactoRebajasCOMPRAR,PERSON,0.042175501585006714
281,https://www.asos.com/es/mujer/tops/cat/?cid=4169,Tops de mujer | Polos para mujer | ASOS Saltar al contenido principalCompatibilidad,WORK_OF_ART,0.04034529626369476
282,https://www.asos.com/es/mujer/tops/cat/?cid=4169,navegadoresPara,CONSUMER_GOOD,0.04034529626369476
283,https://www.asos.com/es/mujer/tops/cat/?cid=4169,PRODUCTOVer todoNuevas líneasAccesoriosActivewearBisutería,CONSUMER_GOOD,0.03507266938686371
284,https://www.asos.com/es/mujer/tops/cat/?cid=4169,devolucionesPreferencias,OTHER,0.03507266938686371
285,https://www.asos.com/es/mujer/tops/cat/?cid=4169,inspiraciónBuscarAccederRegístrateMi cuentaMis pedidosInformación,OTHER,0.03507266938686371
286,https://www.asos.com/es/mujer/tops/cat/?cid=4169,Safari,CONSUMER_GOOD,0.03156303986907005
287,https://www.asos.com/es/mujer/tops/cat/?cid=4169,ZVER,OTHER,0.02712232805788517
288,https://www.asos.com/es/mujer/tops/cat/?cid=4169,A,OTHER,0.02712232805788517
289,https://www.asos.com/es/mujer/tops/cat/?cid=4169,moda,OTHER,0.025570301339030266
290,https://www.asos.com/es/mujer/tops/cat/?cid=4169,camisetas,CONSUMER_GOOD,0.0252704881131649
291,https://www.asos.com/es/mujer/tops/cat/?cid=4169,siluetaASOS Curve & Tallas grandePremamáPetiteTallNuevas líneasNovedadesNOVEDADESNovedadesRopaZapatosAccesoriosCara + Cu,WORK_OF_ART,0.017907505854964256
292,https://www.asos.com/es/mujer/tops/cat/?cid=4169,nocheMarcas,OTHER,0.016875160858035088
293,https://www.asos.com/es/mujer/tops/cat/?cid=4169,diseñadorModa bañoMonos Pantalones cortosPantalones,CONSUMER_GOOD,0.016875160858035088
294,https://www.asos.com/es/mujer/tops/cat/?cid=4169,cárdigansLencería,OTHER,0.016875160858035088
295,https://www.asos.com/es/mujer/tops/cat/?cid=4169,solJerséis,OTHER,0.016875160858035088
296,https://www.asos.com/es/mujer/tops/cat/?cid=4169,abrigosFaldasGafas,CONSUMER_GOOD,0.016875160858035088
297,https://www.asos.com/es/mujer/tops/cat/?cid=4169,CuerpoChaquetas,OTHER,0.01667584292590618
298,https://www.asos.com/es/mujer/tops/cat/?cid=4169,mangasCara,OTHER,0.01667584292590618
299,https://www.asos.com/es/mujer/tops/cat/?cid=4169,mediasCamisetas,CONSUMER_GOOD,0.01667584292590618
300,https://www.asos.com/es/mujer/tops/cat/?cid=4169,monederosCalcetines,CONSUMER_GOOD,0.01667584292590618
301,https://www.asos.com/es/mujer/tops/cat/?cid=4169,relojesBolsos,CONSUMER_GOOD,0.01667584292590618
302,https://www.asos.com/es/mujer/tops/cat/?cid=4169,Internet Explorer.MarketplaceAyuda,OTHER,0.015527776442468166
303,https://www.asos.com/es/mujer/tops/cat/?cid=4169,Página de InicioMUJERHOMBREBuscar,OTHER,0.015527776442468166
304,https://www.asos.com/es/mujer/tops/cat/?cid=4169,Preguntas frecuentesLogo,OTHER,0.015527776442468166
305,https://www.asos.com/es/mujer/tops/cat/?cid=4169,americanasVaquerosVestidosZapatosMarcas,CONSUMER_GOOD,0.01378524862229824
306,https://www.asos.com/es/mujer/tops/cat/?cid=4169,capuchaTopsTrajes,OTHER,0.01378524862229824
307,https://www.asos.com/es/mujer/tops/cat/?cid=4169,leggingsRegalosRopa,CONSUMER_GOOD,0.01378524862229824
308,https://www.asos.com/es/mujer/tops/cat/?cid=4169,casaSudaderas,LOCATION,0.01378524862229824
